datetime,close,macd_1d,macd_signal_1d,rsi_1d,stoch_1d,stoch_signal_1d,atr_1d,macd_2d,macd_signal_2d,rsi_2d,stoch_2d,stoch_signal_2d,atr_2d,macd_3d,macd_signal_3d,rsi_3d,stoch_3d,stoch_signal_3d,atr_3d,macd_1d_final,macd_2d_final,macd_3d_final,stoch_1d_final,stoch_2d_final,stoch_3d_final,target
2014-01-21,3605.5,21.51,20.29,61.89,95.19,85.37,29.98,48.42,51.22,61.46,97.05,91.09,29.89,76.39,79.59,61.55,97.05,85.72,30.05,0.7,0.1,0.1,0.7,0.7,0.7,0
2014-01-22,3633.75,24.45,21.12,66.27,99.47,91.92,29.98,49.77,51.07,63.79,99.52,91.83,29.9,77.19,79.42,63.13,99.66,87.6,30.05,0.7,0.1,0.1,0.7,0.7,0.7,0
2014-01-23,3611.0,24.67,21.83,60.26,83.54,92.73,31.64,49.86,50.94,60.73,83.54,90.53,30.73,77.17,79.26,61.06,89.22,91.65,30.6,0.7,0.1,0.1,0.1,0.1,0.1,0
2014-01-24,3533.0,18.34,21.13,45.16,28.9,70.64,35.69,46.49,50.47,51.89,28.9,80.86,32.78,74.8,78.94,54.75,53.44,87.65,31.97,0.1,0.1,0.1,0.4,0.4,0.1,0
2014-01-26,3527.75,12.75,19.45,44.36,25.22,45.88,34.08,43.14,49.7,51.36,25.22,70.45,32.09,72.36,78.47,54.37,51.03,82.76,31.53,0.1,0.1,0.1,0.4,0.4,0.1,0
2014-01-27,3474.5,3.97,16.36,37.12,5.33,19.81,37.27,37.8,48.45,46.45,5.33,56.59,33.75,68.49,77.75,50.65,26.61,75.56,32.65,0.1,0.1,0.1,0.4,0.4,0.4,0
2014-01-28,3512.75,0.11,13.11,44.17,27.96,19.5,38.33,34.57,46.99,50.01,27.96,45.08,34.4,65.92,76.91,53.01,44.15,70.81,33.11,0.1,0.1,0.1,1.0,0.4,0.4,0
2014-01-29,3488.0,-4.9,9.51,40.97,18.95,17.41,40.91,30.57,45.26,47.87,18.95,31.65,35.84,62.75,75.9,51.38,32.8,64.71,34.1,0.4,0.1,0.1,1.0,0.4,0.4,1
2014-01-30,3517.75,-6.39,6.33,46.03,35.41,27.44,42.7,28.18,43.46,50.51,35.41,23.63,36.91,60.59,74.8,53.16,46.44,60.04,34.86,0.4,0.1,0.1,1.0,1.0,0.4,1
2014-01-31,3519.5,-7.35,3.59,46.32,36.38,30.24,43.46,26.06,41.63,50.66,36.38,24.87,37.5,58.57,73.65,53.26,47.25,54.51,35.3,0.4,0.1,0.1,1.0,1.0,0.4,1
2014-02-02,3527.25,-7.4,1.39,47.67,40.66,37.48,41.46,24.43,39.82,51.35,40.66,27.45,36.71,56.86,72.45,53.72,50.8,49.08,34.83,0.4,0.1,0.1,1.0,1.0,0.7,1
2014-02-03,3441.75,-14.17,-1.72,36.72,8.1,28.38,45.91,19.31,37.66,44.29,8.1,27.91,39.11,52.74,71.04,48.33,11.58,40.46,36.47,0.4,0.1,0.1,0.4,0.4,0.4,1
2014-02-04,3453.0,-18.42,-5.06,38.71,13.47,20.75,45.63,15.18,35.29,45.32,13.47,25.5,39.21,49.19,69.48,49.02,16.74,36.38,36.6,0.4,0.1,0.1,0.4,0.4,0.4,1
2014-02-05,3450.25,-21.76,-8.4,38.39,17.38,12.98,46.01,11.37,32.78,45.11,17.38,25.23,39.63,45.77,67.78,48.86,17.38,32.64,36.94,0.4,0.1,0.1,1.0,0.4,0.4,1
2014-02-06,3490.5,-20.91,-10.9,45.47,35.43,22.09,46.4,9.66,30.34,48.72,35.43,25.24,40.05,43.72,66.07,51.29,35.43,33.62,37.29,0.4,0.1,0.1,1.0,1.0,1.0,1
2014-02-07,3557.0,-14.71,-11.66,54.72,65.32,39.37,48.82,10.93,28.3,53.92,65.25,30.05,41.49,43.67,64.47,54.92,65.25,35.96,38.31,0.4,0.1,0.1,0.7,0.7,0.7,1
2014-02-09,3558.5,-9.56,-11.24,54.91,70.33,57.03,45.76,12.09,26.59,54.03,65.92,34.26,40.22,43.62,62.98,54.99,65.92,39.64,37.54,1.0,0.1,0.1,0.7,0.7,0.7,1
2014-02-10,3578.75,-3.8,-9.75,57.45,99.41,78.35,44.64,13.93,25.26,55.51,75.0,45.41,39.86,44.09,61.63,56.04,75.0,42.82,37.36,1.0,0.1,0.1,0.7,0.7,0.7,1
2014-02-11,3611.5,3.36,-7.13,61.25,93.57,87.77,44.79,16.9,24.38,57.78,89.69,58.11,40.1,45.4,60.47,57.67,89.69,47.53,37.59,0.7,0.1,0.1,0.7,0.7,0.7,1
2014-02-12,3619.75,9.6,-3.78,62.16,94.12,95.7,43.23,19.83,23.9,58.33,93.39,70.78,39.49,46.79,59.49,58.07,93.39,52.26,37.24,0.7,0.1,0.1,0.1,0.7,0.7,1
2014-02-13,3649.0,16.71,0.31,65.3,97.44,95.04,44.36,23.6,23.87,60.26,97.44,81.11,40.19,48.84,58.73,59.46,97.44,61.8,37.76,0.7,0.1,0.1,0.7,0.7,0.7,1
2014-02-14,3660.25,22.98,4.85,66.45,97.26,96.27,43.32,27.34,24.23,60.98,97.26,86.45,39.82,50.99,58.18,59.98,97.26,70.75,37.57,0.7,0.7,0.1,0.7,0.7,0.7,1
2014-02-16,3662.0,27.78,9.43,66.64,97.95,97.55,40.65,30.64,24.91,61.09,97.95,91.79,38.61,52.95,57.8,60.07,97.95,79.7,36.81,0.7,0.7,0.1,0.7,0.7,0.7,1
2014-02-17,3664.0,31.38,13.82,66.86,97.02,97.41,38.89,33.56,25.82,61.22,97.02,95.46,37.8,54.75,57.59,60.16,97.02,86.55,36.32,0.7,0.7,0.1,0.1,0.7,0.7,1
2014-02-18,3669.5,34.28,17.92,67.51,94.68,96.55,38.31,36.27,26.92,61.6,94.68,96.29,37.55,56.49,57.51,60.43,94.68,89.82,36.19,0.7,0.7,0.1,0.1,0.1,0.7,1
2014-02-19,3655.75,35.07,21.35,64.12,89.63,93.78,38.0,37.98,28.08,60.09,89.63,95.66,37.42,57.62,57.52,59.41,89.63,92.45,36.13,0.7,0.7,0.7,0.1,0.1,0.1,1
2014-02-20,3670.25,36.44,24.36,66.06,94.95,93.09,38.04,39.99,29.34,61.13,94.95,95.25,37.46,59.0,57.62,60.14,94.95,94.67,36.19,0.7,0.7,0.7,0.7,0.1,0.7,1
2014-02-21,3664.25,36.62,26.82,64.51,90.89,91.83,37.16,41.4,30.61,60.45,92.08,94.39,37.04,60.02,57.79,59.68,92.08,94.93,35.94,0.7,0.7,0.7,0.1,0.1,0.1,1
2014-02-23,3665.5,36.45,28.74,64.69,90.11,91.98,34.81,42.57,31.87,60.55,92.53,93.48,35.87,60.91,58.02,59.75,92.53,94.84,35.19,0.7,0.7,0.7,0.1,0.1,0.1,1
2014-02-24,3686.5,37.57,30.51,67.75,90.56,90.52,35.62,44.37,33.18,62.12,95.07,93.16,36.24,62.26,58.32,60.83,95.07,94.58,35.45,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-02-25,3689.25,38.24,32.05,68.14,92.38,91.02,35.13,45.95,34.53,62.33,96.02,93.38,35.97,63.49,58.69,60.97,96.02,94.44,35.29,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-02-26,3679.5,37.55,33.15,65.14,82.28,88.41,35.43,46.79,35.82,61.12,92.49,93.86,36.09,64.26,59.09,60.19,92.49,93.83,35.39,0.7,0.7,0.7,0.1,0.1,0.1,1
2014-02-27,3698.75,38.12,34.15,68.12,95.13,89.93,35.99,48.21,37.12,62.61,98.21,94.4,36.35,65.43,59.54,61.2,98.21,93.96,35.57,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-02-28,3697.0,37.99,34.92,67.56,80.28,85.9,37.49,49.25,38.4,62.38,92.02,94.39,37.09,66.38,60.03,61.05,92.02,93.67,36.08,0.7,0.7,0.7,0.1,0.1,0.1,1
2014-03-03,3671.75,32.64,34.46,59.37,41.0,51.41,37.64,48.29,40.41,58.98,83.88,90.74,37.19,66.22,60.88,58.85,83.88,91.57,36.2,0.1,0.7,0.7,0.4,0.1,0.1,1
2014-03-04,3716.0,34.01,34.37,66.67,92.4,55.45,38.65,49.68,41.38,62.49,97.91,91.05,37.71,67.37,61.35,61.21,97.91,92.21,36.57,0.1,0.7,0.7,0.7,0.7,0.7,0
2014-03-05,3728.75,35.72,34.64,68.43,96.83,76.74,37.3,51.3,42.43,63.43,99.06,92.15,37.07,68.71,61.87,61.86,99.06,92.94,36.17,0.7,0.7,0.7,0.7,0.7,0.7,0
2014-03-06,3723.5,36.22,34.96,66.87,86.93,92.06,36.62,52.35,43.47,62.76,96.0,91.78,36.73,69.7,62.43,61.43,96.0,93.04,35.97,0.7,0.7,0.7,0.1,0.7,0.7,0
2014-03-07,3705.0,34.73,34.91,61.52,66.18,83.32,37.9,52.35,44.41,60.43,89.41,91.34,37.37,69.99,62.97,59.92,89.41,92.31,36.41,0.1,0.7,0.7,0.1,0.1,0.1,0
2014-03-09,3699.5,32.73,34.48,59.99,60.83,71.31,35.71,51.95,45.2,59.75,87.74,92.33,36.29,70.0,63.47,59.47,87.74,91.78,35.71,0.1,0.7,0.7,0.1,0.1,0.1,0
2014-03-10,3706.25,31.33,33.85,61.27,67.4,64.8,35.0,51.73,45.89,60.32,88.55,93.11,35.92,70.11,63.95,59.85,89.79,90.85,35.48,0.1,0.7,0.7,0.7,0.1,0.1,0
2014-03-11,3685.25,28.2,32.72,55.35,46.96,58.39,35.69,50.49,46.37,57.67,79.12,89.98,36.23,69.51,64.34,58.13,83.4,89.89,35.7,0.1,0.7,0.7,0.4,0.1,0.1,0
2014-03-12,3711.5,27.52,31.68,60.49,72.51,62.29,36.75,50.35,46.79,59.95,85.13,87.66,36.74,69.61,64.72,59.61,91.39,90.95,36.05,0.1,0.7,0.7,0.7,0.1,0.7,0
2014-03-13,3653.75,22.06,29.75,47.53,17.31,45.59,40.25,47.64,46.88,53.4,54.74,80.78,38.49,67.96,64.95,55.21,73.8,89.83,37.23,0.1,0.7,0.7,0.4,0.1,0.1,0
2014-03-14,3626.25,15.34,26.87,42.83,0.87,30.23,39.86,43.92,46.57,50.67,29.61,70.81,38.36,65.55,64.99,53.28,65.42,86.22,37.17,0.1,0.1,0.7,0.4,0.4,0.1,1
2014-03-16,3614.0,8.93,23.28,40.89,9.04,9.07,38.78,39.99,45.88,49.5,12.37,58.25,37.87,62.88,64.84,52.45,61.69,82.07,36.88,0.1,0.1,0.1,0.4,0.4,0.1,0
2014-03-17,3652.0,6.83,19.99,48.66,36.53,15.48,40.24,37.99,45.05,52.99,38.85,49.97,38.64,61.43,64.6,54.7,73.27,79.55,37.41,0.1,0.1,0.1,1.0,0.4,0.1,0
2014-03-18,3696.75,8.68,17.73,56.0,68.9,38.16,41.79,37.99,44.3,56.65,68.9,48.27,39.47,61.29,64.36,57.15,86.9,79.27,38.0,0.1,0.1,0.1,0.7,0.7,0.7,0
2014-03-19,3676.5,8.42,15.87,52.35,54.25,53.22,42.56,37.03,43.54,54.65,54.25,43.12,39.94,60.5,64.09,55.75,80.73,78.49,38.34,0.1,0.1,0.1,0.7,0.7,0.7,0
2014-03-20,3688.75,9.09,14.51,54.29,63.11,62.09,42.38,36.58,42.81,55.64,63.11,44.51,39.94,60.04,63.8,56.41,84.46,77.9,38.38,0.1,0.1,0.1,0.7,0.7,0.7,0
2014-03-21,3641.5,5.74,12.76,46.44,28.93,48.76,44.97,34.08,41.89,51.2,28.93,44.4,41.32,58.18,63.4,53.27,70.07,76.42,39.34,0.1,0.1,0.1,0.4,0.4,0.1,0
2014-03-23,3640.0,2.94,10.79,46.21,27.85,39.96,42.14,31.7,40.81,51.07,27.85,46.98,40.04,56.34,62.89,53.18,69.61,74.0,38.53,0.1,0.1,0.1,0.4,0.4,0.1,0
2014-03-24,3613.75,-1.39,8.36,42.29,25.79,27.52,44.93,28.38,39.51,48.75,23.52,44.43,41.51,53.81,62.24,51.51,61.61,72.64,39.55,0.4,0.1,0.1,0.4,0.4,0.1,1
2014-03-25,3629.5,-3.51,5.98,45.29,36.27,29.97,46.04,26.03,38.09,50.16,33.08,38.46,42.19,51.85,61.5,52.43,66.41,72.75,40.05,0.4,0.1,0.1,1.0,0.4,0.1,1
2014-03-26,3576.0,-9.39,2.91,38.05,3.71,21.92,48.22,21.6,36.35,45.74,3.39,29.98,43.41,48.44,60.57,49.19,44.02,70.79,40.92,0.4,0.1,0.1,0.4,0.4,0.4,1
2014-03-27,3557.25,-15.39,-0.75,35.89,12.05,17.34,48.33,16.83,34.3,44.32,10.98,21.29,43.64,44.7,59.44,48.12,30.08,65.99,41.13,0.4,0.1,0.1,0.4,0.4,0.4,0
2014-03-28,3562.75,-19.48,-4.5,37.02,14.99,10.25,48.41,12.78,32.03,44.84,13.66,18.75,43.85,41.34,58.14,48.46,13.66,57.85,41.32,0.4,0.1,0.1,1.0,0.4,0.4,0
2014-03-30,3579.25,-21.14,-7.83,40.42,25.11,17.38,46.15,9.86,29.7,46.4,21.71,17.72,42.88,38.66,56.75,49.46,21.71,51.29,40.74,0.4,0.1,0.1,1.0,1.0,0.4,0
2014-03-31,3581.0,-22.07,-10.67,40.78,26.09,22.06,45.5,7.32,27.34,46.57,22.56,17.56,42.67,36.18,55.28,49.57,22.56,44.41,40.65,0.4,0.1,0.1,1.0,1.0,0.4,0
2014-04-01,3648.75,-17.13,-11.97,52.83,64.32,38.5,47.51,7.91,25.3,52.48,55.61,21.32,43.78,35.8,53.89,53.47,55.61,42.81,41.44,0.4,0.1,0.1,0.7,0.7,0.7,0
2014-04-02,3654.25,-12.64,-12.1,53.65,67.42,52.61,45.96,8.64,23.54,52.92,58.29,30.47,43.14,35.56,52.58,53.77,58.29,41.55,41.07,0.4,0.1,0.1,0.7,0.7,0.7,0
2014-04-03,3634.25,-10.56,-11.79,50.22,56.14,62.62,46.96,8.42,21.95,51.14,48.54,36.73,43.74,34.71,51.3,52.52,48.54,40.1,41.52,1.0,0.1,0.1,0.1,1.0,1.0,0
2014-04-04,3539.75,-16.36,-12.71,37.88,9.34,44.3,53.25,4.2,20.08,43.9,8.15,35.81,47.0,31.16,49.87,47.2,8.15,33.62,43.74,0.4,0.1,0.1,0.4,0.4,0.4,0
2014-04-06,3531.0,-21.41,-14.45,36.97,4.74,23.4,50.23,0.08,17.98,43.31,4.13,32.88,45.71,27.6,48.28,46.76,4.13,29.19,42.96,0.4,0.1,0.1,0.4,0.4,0.4,0
2014-04-07,3503.0,-27.35,-17.03,34.15,14.91,9.66,51.5,-4.75,15.58,41.47,10.91,30.94,46.51,23.47,46.5,45.34,10.91,27.06,43.56,0.4,0.4,0.1,1.0,0.4,0.4,0
2014-04-08,3529.75,-29.57,-19.54,38.94,28.66,16.1,51.06,-7.88,13.12,43.84,20.98,25.17,46.46,20.41,44.64,46.91,20.98,27.88,43.6,0.4,0.4,0.1,1.0,0.4,0.4,0
2014-04-09,3594.75,-25.78,-20.78,48.69,62.08,35.22,52.36,-7.88,10.91,49.04,48.06,23.46,47.28,19.42,42.84,50.46,45.44,30.51,44.21,0.4,0.4,0.1,0.7,1.0,1.0,0
2014-04-10,3480.5,-31.63,-22.95,37.39,5.53,32.09,57.85,-12.68,8.42,41.96,4.3,16.09,50.2,15.19,40.86,45.04,4.07,28.46,46.23,0.4,0.4,0.1,0.4,0.4,0.4,1
2014-04-11,3442.0,-38.93,-26.15,34.48,4.73,24.11,58.16,-18.52,5.59,39.94,3.82,15.37,50.63,10.17,38.67,43.43,3.64,22.68,46.62,0.4,0.4,0.1,0.4,0.4,0.4,1
2014-04-13,3435.25,-44.74,-29.87,33.98,3.72,4.66,55.13,-23.92,2.48,39.6,3.05,15.19,49.39,5.34,36.29,43.16,2.87,16.53,45.88,0.4,0.4,0.1,0.4,0.4,0.4,1
2014-04-14,3470.0,-46.01,-33.1,38.88,18.06,8.84,55.18,-27.16,-0.64,42.26,14.82,15.84,49.62,1.87,33.83,45.01,13.96,12.68,46.12,0.4,0.4,0.1,1.0,0.4,1.0,1
2014-04-15,3495.5,-44.45,-35.37,42.27,34.41,18.73,58.07,-28.87,-3.61,44.14,29.54,17.26,51.26,-0.6,31.37,46.32,27.09,14.79,47.3,0.4,0.4,0.4,1.0,1.0,1.0,1
2014-04-16,3499.75,-42.38,-36.77,42.84,36.02,29.5,57.12,-30.12,-6.4,44.46,30.92,14.41,51.03,-2.75,28.94,46.54,28.36,17.48,47.24,0.4,0.4,0.4,1.0,1.0,1.0,1
2014-04-17,3523.0,-38.42,-37.1,45.97,44.83,38.42,56.61,-30.15,-8.9,46.16,38.49,20.1,50.99,-4.06,26.58,47.72,35.3,20.19,47.3,0.4,0.4,0.4,1.0,1.0,1.0,1
2014-04-20,3532.5,-34.12,-36.5,47.24,48.44,43.1,53.41,-29.68,-11.09,46.86,41.58,26.4,49.59,-4.99,24.32,48.21,38.13,22.1,46.46,1.0,0.4,0.4,1.0,1.0,1.0,1
2014-04-21,3553.5,-28.69,-34.94,50.05,58.97,50.75,52.31,-28.29,-12.9,48.38,48.41,33.96,49.18,-5.24,22.21,49.27,44.4,21.98,46.25,1.0,0.4,0.4,0.7,1.0,1.0,1
2014-04-22,3582.75,-21.77,-32.31,53.73,91.75,66.39,51.63,-25.74,-14.25,50.43,57.93,41.14,48.95,-4.62,20.3,50.7,53.13,27.43,46.17,1.0,0.4,0.4,0.7,0.7,0.7,0
2014-04-23,3593.5,-15.25,-28.9,55.04,97.29,82.67,51.74,-22.95,-15.17,51.17,61.43,46.46,49.1,-3.73,18.58,51.22,56.34,33.29,46.34,1.0,0.4,0.4,0.7,0.7,0.7,0
2014-04-24,3585.0,-10.64,-25.25,53.75,84.62,91.22,53.35,-20.77,-15.76,50.55,68.34,52.7,50.0,-3.16,17.03,50.79,53.81,38.95,47.0,1.0,0.4,0.4,0.1,0.7,0.7,0
2014-04-25,3529.0,-11.38,-22.47,46.04,58.33,80.08,54.77,-21.14,-16.32,46.69,47.11,54.13,50.83,-4.23,15.51,48.04,37.09,41.52,47.63,1.0,0.4,0.4,0.1,0.4,0.4,1
2014-04-27,3528.75,-11.85,-20.35,46.01,58.22,67.06,51.43,-21.42,-16.86,46.68,47.01,55.04,49.3,-5.22,14.03,48.03,38.69,42.81,46.69,1.0,0.4,0.4,0.1,0.4,0.4,1
2014-04-28,3545.0,-10.78,-18.43,48.49,65.85,60.8,53.58,-20.91,-17.29,47.92,53.18,55.83,50.45,-5.66,12.62,48.87,43.76,44.52,47.51,1.0,0.4,0.4,0.7,0.1,0.4,1
2014-04-29,3555.0,-9.03,-16.55,50.02,70.54,64.87,52.7,-19.98,-17.57,48.68,56.97,55.67,50.12,-5.77,11.31,49.39,46.88,45.8,47.37,1.0,0.4,0.4,0.7,0.7,1.0,0
2014-04-30,3578.0,-5.71,-14.38,53.43,81.34,72.57,51.81,-18.12,-17.63,50.41,65.69,56.38,49.77,-5.2,10.13,50.57,54.7,47.64,47.2,1.0,0.4,0.4,0.7,0.7,0.7,0
2014-05-01,3587.75,-2.28,-11.96,54.84,85.92,79.26,50.59,-16.01,-17.46,51.13,69.38,56.56,49.23,-4.39,9.09,51.06,57.77,49.13,46.9,1.0,1.0,0.4,0.7,0.7,0.7,0
2014-05-02,3578.25,-0.31,-9.63,53.15,71.53,79.6,49.44,-14.49,-17.14,50.39,65.78,59.67,48.71,-3.91,8.16,50.56,56.47,49.5,46.6,1.0,1.0,0.4,0.1,0.7,0.7,0
2014-05-04,3579.5,1.33,-7.44,53.35,72.18,76.54,46.45,-13.05,-16.71,50.48,66.26,62.88,47.24,-3.42,7.34,50.62,56.88,49.56,45.67,0.7,1.0,0.4,0.1,0.7,0.7,1
2014-05-05,3592.75,3.65,-5.22,55.55,81.82,75.18,46.68,-11.18,-16.13,51.54,71.28,65.89,47.33,-2.59,6.63,51.33,61.19,50.38,45.77,0.7,1.0,0.4,0.7,0.7,0.7,1
2014-05-06,3549.75,2.01,-3.78,47.69,50.55,68.18,47.42,-11.3,-15.62,48.09,54.98,65.56,47.67,-3.05,5.94,49.0,47.19,51.5,46.04,0.7,1.0,0.4,0.1,0.1,0.4,1
2014-05-07,3535.25,-0.47,-3.11,45.36,40.0,57.45,48.96,-11.99,-15.24,47.0,51.73,63.24,48.43,-3.9,5.23,48.25,42.47,51.92,46.58,1.0,1.0,0.4,0.4,0.1,0.4,1
2014-05-08,3532.0,-2.66,-3.02,44.83,37.64,42.73,49.84,-12.7,-14.97,46.75,59.74,61.63,48.89,-4.76,4.52,48.08,41.42,51.66,46.93,1.0,1.0,0.4,0.4,0.1,0.4,1
2014-05-09,3549.25,-2.97,-3.01,48.28,50.18,42.61,49.24,-12.56,-14.72,48.25,67.84,61.97,48.63,-5.05,3.84,49.06,47.03,51.68,46.8,1.0,1.0,0.4,0.7,0.7,0.4,1
2014-05-11,3553.0,-2.87,-2.98,49.02,58.43,48.75,46.28,-12.24,-14.46,48.58,69.6,62.53,47.17,-5.21,3.19,49.27,56.21,51.85,45.87,1.0,1.0,0.4,0.7,0.7,0.7,1
2014-05-12,3612.0,1.94,-2.0,59.03,99.43,69.35,47.33,-9.43,-13.93,53.39,97.3,66.87,47.66,-3.65,2.7,52.46,78.58,54.16,46.23,0.7,1.0,0.4,0.7,0.7,0.7,0
2014-05-13,3607.0,5.28,-0.54,57.99,88.48,82.12,45.41,-7.13,-13.21,52.96,92.46,73.11,46.69,-2.35,2.34,52.17,76.68,56.4,45.62,0.7,1.0,0.4,0.7,0.7,0.7,1
2014-05-14,3596.5,7.01,0.97,55.77,78.66,88.86,44.42,-5.51,-12.4,52.03,87.66,79.1,46.15,-1.45,2.07,51.57,72.7,58.16,45.29,0.7,1.0,0.4,0.1,0.7,0.7,1
2014-05-15,3564.5,5.73,1.92,49.55,53.36,73.5,46.0,-5.41,-11.67,49.31,73.03,81.31,46.87,-1.54,1.81,49.78,60.57,58.09,45.79,0.7,1.0,0.4,0.1,0.1,0.7,1
2014-05-16,3582.75,6.11,2.76,52.78,67.79,66.6,46.01,-4.53,-10.91,50.83,81.37,83.57,46.85,-1.1,1.6,50.78,67.49,60.35,45.8,0.7,1.0,0.4,0.7,0.1,0.7,1
2014-05-18,3587.5,6.73,3.55,53.62,71.54,64.23,43.25,-3.54,-10.14,51.23,83.54,85.89,45.44,-0.55,1.45,51.04,69.29,63.33,44.88,0.7,1.0,0.4,0.7,0.1,0.7,1
2014-05-19,3608.5,8.8,4.6,57.22,88.14,75.82,43.89,-1.77,-9.26,52.96,89.62,84.61,45.68,0.56,1.39,52.18,77.25,67.31,45.06,0.7,1.0,0.1,0.7,0.7,0.7,1
2014-05-20,3594.25,9.2,5.52,54.15,76.88,78.85,43.56,-0.8,-8.37,51.67,79.58,82.47,45.45,1.17,1.37,51.35,71.85,70.07,44.92,0.7,1.0,0.1,0.1,0.1,0.7,1
2014-05-21,3632.75,12.47,6.91,60.34,98.37,87.8,43.46,1.69,-7.31,54.76,98.55,84.28,45.34,2.84,1.47,53.41,86.45,73.43,44.86,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-22,3648.5,16.15,8.76,62.57,93.52,89.59,42.38,4.56,-6.06,55.95,94.13,87.8,44.73,4.83,1.71,54.22,92.42,74.97,44.46,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-23,3676.0,21.04,11.21,66.14,99.85,97.25,41.62,8.25,-4.55,57.96,99.87,90.88,44.26,7.44,2.12,55.61,99.91,77.55,44.16,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-25,3680.0,24.95,13.96,66.64,97.14,96.84,39.29,11.65,-2.85,58.25,97.56,93.22,43.0,9.96,2.68,55.81,98.22,80.38,43.32,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-26,3686.5,28.25,16.82,67.48,96.55,97.85,37.54,14.91,-0.98,58.73,97.52,94.53,42.0,12.45,3.38,56.14,98.17,84.56,42.64,0.7,0.7,0.7,0.1,0.7,0.7,1
2014-05-27,3720.0,33.19,20.09,71.46,98.77,97.49,37.52,19.16,1.14,61.09,99.07,97.78,41.83,15.7,4.26,57.79,99.29,88.09,42.51,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-28,3714.0,36.2,23.31,69.81,91.83,95.71,36.44,22.62,3.4,60.45,93.78,96.99,41.14,18.5,5.28,57.39,95.23,90.98,42.04,0.7,0.7,0.7,0.1,0.1,0.7,1
2014-05-29,3734.5,39.78,26.61,72.18,98.98,96.53,35.52,26.47,5.83,61.87,99.22,97.84,40.51,21.64,6.45,58.39,99.4,93.44,41.6,0.7,0.7,0.7,0.7,0.7,0.7,1
2014-05-30,3728.25,41.63,29.61,70.37,94.25,95.02,34.78,29.54,8.33,61.18,95.26,97.07,39.96,24.33,7.72,57.97,96.57,96.18,41.21,0.7,0.7,0.7,0.1,0.1,0.7,1
